id,commodity,condition,model,log_loss,AUC,WAIC,roc_auc,logk,s
LD,music,F,Hyperboloid,0.4704602849237775,0.9236498517209977,37.86264518207653,0.8829638798701297,-4.948222868812716,0.8075548701215112
VS,money,C,Hyperboloid,0.48759726111748714,0.5884447880869706,38.720107187002405,0.8611253858024692,-2.7550890207574157,0.9061406722460978
AK,money,C,Hyperboloid,0.3184155862317598,0.4969025192947859,26.389194579697563,0.9426354489164087,-1.5091525762132123,0.5572713291279853
AH,music,F,Hyperboloid,0.36795610933366485,0.7092411119965479,29.17365031739528,0.9083618827160492,-3.801928240222466,1.3013881812863008
VS,music,F,Hyperboloid,0.42945114460291867,0.37889792548232337,33.51037227113797,0.8669300781250001,-2.0090094092862563,1.0714557448443516
JSL,food,F,Hyperboloid,0.3609811056834996,0.13081231347342195,29.074349653302598,0.9270848214285713,-0.9226494386378993,1.4251340576223397
LS,music,C,Hyperboloid,0.48483207004721096,0.9207984733878869,37.57986950521377,0.7916805555555556,-5.169143640199885,1.0341020839768307
JL,money,F,Hyperboloid,0.5001720362945998,0.7775003377823035,38.80299811025259,0.8129639756944445,-3.5502543733507914,0.7613541850350358
ND,music,C,Hyperboloid,0.3561458444510681,0.6029614930737194,28.599829294220502,0.9291015625000002,-3.5436638221486056,1.586316339445506
ZZ,music,C,Hyperboloid,0.29999433991928126,0.2556045870351502,25.786277883809582,0.9526841269841271,-0.984584666454077,0.8941413521924273
GA,music,F,Hyperboloid,0.2361353884020788,0.5811380803681826,20.517065734859077,0.971189047987616,-2.5494286055854736,0.8037626825916714
DD,music,C,Hyperboloid,0.32147788550202705,0.8995410890153962,27.626684970620165,0.9440075250836119,-3.6667066436216076,0.34503151399509463
JDA,food,F,Hyperboloid,0.6509192439653279,0.3521589568076302,49.4542826947111,0.7037037037037038,-2.1497640059628247,1.2752506316700174
AT,food,C,Hyperboloid,0.4335173639211909,0.40745341472158086,33.796984011551125,0.8858570312499998,-2.4553845559276732,1.3153152074315648
DD,food,C,Hyperboloid,0.3390449545710378,0.45400787516691654,26.973818465407287,0.9335089843750001,-2.8130237405468845,1.4670949000539468
JLN,food,C,Hyperboloid,0.4148519304972984,0.38632124731319817,32.397909554073024,0.8900913312693499,-2.6409057669089533,1.6031666330544845
JSL,food,C,Hyperboloid,0.4421546750008356,0.45487840237240185,34.4820133375077,0.875469140625,-2.5558278537341397,1.2156342434316205
SE,food,C,Hyperboloid,0.6020913712934061,0.8764612196157131,46.48618832517313,0.7025576131687243,-4.23116022729872,0.7012761509277448
RD,money,C,Hyperboloid,0.5055019980810131,0.8434729280209374,39.92443642057764,0.8390418060200668,-3.7343108797981177,0.5925577685193958
ER,money,C,Hyperboloid,0.28588706233540423,0.9910935982831369,22.19275787417441,0.6980233585858586,-6.010019910634081,0.24929301898886308
AT,money,C,Hyperboloid,0.446770437090469,0.9211705634769026,34.74254202240834,0.8606145484949832,-5.206285505099956,1.0659386557697592
AB,music,F,Hyperboloid,0.35707924929107404,0.9863159361617728,31.271879810132994,0.8359253472222224,-5.766670753771438,0.3031828912967737
SA,food,C,Hyperboloid,0.8918690294632861,0.39929671540359596,66.44680782024074,0.13687896825396828,-2.132698703456761,1.087832488805287
KM,money,F,Hyperboloid,0.3843593574251705,0.8346362985382594,30.76100336986819,0.913539163961039,-4.715900633112124,1.505007927834425
SA,music,C,Hyperboloid,0.7867679783621249,0.48653770344118774,60.00674400937603,0.5842439236111111,-2.4676485613189465,1.0350050726754314
PF,money,F,Hyperboloid,0.32493048342830105,0.9075158730107805,26.38220769831634,0.9284991319444446,-5.401957050391646,1.5225313915903358
CC,music,C,Hyperboloid,0.24741299640307945,0.4638474080453296,20.926199482730116,0.9628204089506173,-3.2404254935204917,1.974766884258986
SA,food,F,Hyperboloid,0.8635984277888391,0.28141650792374323,64.28209629974934,0.17244156346749223,-1.6055406797974816,1.1468546238442299
LD,food,C,Hyperboloid,0.3017803140867451,0.9293377231194146,24.90765495978985,0.9472650162337664,-5.743414348942934,1.5921114320328533
AD,food,F,Hyperboloid,0.44771222022264134,0.07541132751635715,34.46005358210831,0.8585765050167222,-0.7137711367400711,1.8038824256705517
SP,food,C,Hyperboloid,0.6529628477434835,0.8389894509096728,49.65747933785817,0.5592190909090909,-3.813921430661786,0.6540941953776744
DN,food,C,Hyperboloid,0.23551504765050213,0.9881070773831484,18.66399534361704,0.8174981060606062,-5.789662962739831,0.2691234951098132
AF,money,F,Hyperboloid,0.3347450095970228,0.004504957101977364,27.646431568657576,0.9171805555555557,2.6676354813029994,1.513876586195824
NG,money,C,Hyperboloid,0.20936530669694042,0.9754312969676611,17.549571697693754,0.970415865384615,-6.221414548470725,0.8547618410657875
DCRD,food,F,Hyperboloid,,0.0010741857360652568,2.1749275832674018,,4.482711883361482,2.0953155089788496
SE,music,C,Hyperboloid,0.5515248287079526,0.865114258354478,42.912239695926566,0.6284439655172414,-3.2924298082118004,0.35100476467898034
RD,food,C,Hyperboloid,0.6411134571327022,0.33576367012261965,49.05757290646879,0.7456240909090909,-2.0138644713494065,1.2312557827890145
JD,food,F,Hyperboloid,0.19198448457657363,0.009824591111551314,16.536163828655226,0.9785063636363638,1.5177091289909173,1.7290677247576114
DCRD,money,F,Hyperboloid,0.2170740366462752,0.9580263922632324,18.48868416511636,0.962712890625,-4.788637124341209,0.3734438056287099
GW,music,F,Hyperboloid,0.4454066172345458,0.831705218862368,35.41894983474093,0.8767092013888889,-3.758206582439171,0.6558723875984618
RR,food,C,Hyperboloid,0.4303644595300348,0.2413537773873486,33.5881001679355,0.8865304687499999,-1.6572539010439986,1.3584438505733871
LG,music,C,Hyperboloid,0.3513556341098797,0.5707366403222662,27.687563721051,0.9270503095975232,-3.2024585591410157,1.3485233467437905
ZZ,food,C,Hyperboloid,0.3901229726787435,0.11707071001053432,31.167948181325755,0.8932054545454546,-0.3386185128623671,1.1447483957824476
PF,music,C,Hyperboloid,0.40182223996956645,0.7947555927497312,32.53414358852351,0.901913961038961,-3.6117150752235823,0.7285649731772166
ND,music,F,Hyperboloid,0.3644658463836844,0.47197362281147026,29.77272917049782,0.9254330495356037,-2.882446542686088,1.4591058322397417
CF,money,F,Hyperboloid,0.3497050543991521,0.37623313682499515,27.985062847455083,0.9282496130030958,-2.0751673090719707,1.1265516295559443
AK,food,F,Hyperboloid,0.8519113675796575,0.2686009332040716,63.50908400346251,0.298123046875,-1.5915370713075707,1.1877497911886903
CV,money,C,Hyperboloid,0.12427752205268996,0.9943115468644506,10.491233075551174,0.9485238970588238,-6.213521104583457,0.19389693939245609
MK,money,C,Hyperboloid,0.3221224828269007,0.951780545662605,26.91017621670571,0.9177952272727273,-4.99065987393324,0.520416046298357
ZZ,music,F,Hyperboloid,0.45192588539281847,0.10975195350010354,35.4934734875836,0.8696538149350649,-0.48347509954883156,1.274837593274307
FD,food,C,Hyperboloid,0.35526422360203425,0.022519557342051792,28.979918854440893,0.9040385802469134,1.2582267794540984,1.3320521257217175
VB,food,F,Hyperboloid,0.43309668739339974,0.19032480216113823,33.34330542176825,0.8694638888888891,-1.6863285839716244,1.6847449415731308
JDA,music,F,Hyperboloid,0.5373693543295619,0.4166271836414372,44.0601477544317,0.8354307484567902,-1.7230201299458245,0.8029174543663119
KM,food,C,Hyperboloid,0.3507613306530325,0.8869437547736392,27.859174263354692,0.9225401785714284,-5.099110914534493,1.4157517643799107
LS,music,F,Hyperboloid,0.2961839711003615,0.9361994922313652,23.901121066854877,0.9487410714285713,-5.722842896870017,1.4022686694082742
NG,money,F,Hyperboloid,0.44305066910378954,0.4347331967364755,34.75438904742834,0.8793676470588236,-1.6632280261112231,0.7342135056050967
CL,food,C,Hyperboloid,0.45145327310253075,0.8964925581774921,34.98089104572029,0.8615187499999998,-5.257892002279463,1.496665444468617
CF,money,C,Hyperboloid,0.2852044440252176,0.6956038578461184,24.84053563675555,0.9495775162337662,-2.2101463690238026,0.419778676334515
DCRD,food,C,Hyperboloid,0.2357159631032465,0.90006995964488,19.968910990798943,0.9632548076923076,-3.194708553514665,0.23515131845753082
AH,food,F,Hyperboloid,0.3953874693781925,0.7962229304724284,30.94648220814116,0.9006886718749999,-3.997504438241647,1.0021302585879024
SG,music,F,Hyperboloid,0.2119485332106634,0.9949967973034513,17.12383404661067,0.6738722426470588,-6.273342154641143,0.18076760117185753
SD,music,F,Hyperboloid,0.39283184917477404,0.24368645196852393,31.30691768217921,0.9055219155844154,-1.739958824715432,1.4162647931934986
JSL,money,C,Hyperboloid,0.40442142817887244,0.4294443124301019,32.12230888764632,0.9082047213622293,-2.5629199384807313,1.3232998117107964
NG,food,C,Hyperboloid,0.4498951791677079,0.8729783238530413,35.88875283142443,0.8715659722222222,-4.286444569508255,0.7594086059119614
CC,money,F,Hyperboloid,0.330905080723839,0.3803053450018576,27.485971260358117,0.9310976190476192,-2.3380622792835877,1.3220591585580705
SA,music,F,Hyperboloid,0.9158877479699166,0.21525134686439046,69.04949187132408,0.3553765625,-1.218893702181049,1.1640027292918598
BF,food,C,Hyperboloid,0.2713830414310157,0.8538552831014876,24.89003449759651,0.9416323160535117,-2.970349732426491,0.30001426650577495
EM,food,F,Hyperboloid,0.2735411544569817,0.06340519575622988,22.264998425295545,0.9539188368055554,-0.4967004834883243,1.7773691688953321
RD,music,F,Hyperboloid,0.5638786433202059,0.7313028678961757,44.52396782298551,0.835004389632107,-3.386396034896723,0.8367567584233427
ND,money,C,Hyperboloid,0.33957471183746435,0.94544484411814,26.831707846160505,0.9285032467532467,-6.118956289473024,1.752603292432932
CL,music,F,Hyperboloid,0.19975589467640542,0.5492687767661115,19.224872575399843,0.9544547213622291,0.10526440468577299,0.2335663760619554
FD,money,F,Hyperboloid,0.3967755211621943,0.37005952651248575,30.99949110940622,0.8976716820987652,-2.3596716589296403,1.3858304476520042
SG,music,C,Hyperboloid,,0.9967271351257095,1.7067652529968962,,-6.51586425584733,0.14994087202687367
CC,food,C,Hyperboloid,0.8443850978252314,0.6635537406632335,63.30070158205567,0.275794921875,-3.04260054671822,0.8513805106707273
SD,food,C,Hyperboloid,0.33888451336009806,0.944565956767081,27.035917278568093,0.9242426215277776,-5.6211810872262475,1.097707198754034
RV,food,C,Hyperboloid,0.4239583835750843,0.9315848021271276,33.98691844820422,0.8712106818181821,-5.286042237430153,0.9908004360875263
YVH,music,C,Hyperboloid,0.8206986018182509,0.2721388079707986,62.51946199693966,0.5237790247678018,-1.4073590653804222,1.0568895769173792
JSL,money,F,Hyperboloid,0.43847561189461126,0.7400617746211797,34.567750294022616,0.8931168730650153,-3.6541689420315335,0.9999338863411547
MH,money,F,Hyperboloid,0.5272739737490558,0.4023278709156344,41.46203951254174,0.8301331269349846,-1.9297229753456895,0.9487748753114208
ND,food,C,Hyperboloid,0.4223739559990611,0.5641634062908873,32.78157538931272,0.8922723765432099,-3.310688387360209,1.5024606885961211
LD,money,C,Hyperboloid,0.30027093721664033,0.7726736895576207,27.080212968397163,0.9528982421875,-3.8763286517259767,1.0265250413224671
BF,music,F,Hyperboloid,0.3823392911280823,0.5405988618146071,30.638542075556664,0.9176714891975309,-2.9844304508919426,1.261529852444071
MH,music,C,Hyperboloid,0.2685102483585041,0.4472157184086996,21.675978507348894,0.9530740740740739,-3.2289582883752472,2.064084030805921
SD,food,F,Hyperboloid,0.2854505016528364,0.2058748819446624,23.24326256204631,0.9525847222222222,-1.8892647342943347,1.7972657366509193
GW,money,C,Hyperboloid,0.383083002055282,0.8019905905317705,30.322066559697195,0.8960911371237459,-3.989615726369292,0.9626533586189812
CL,music,C,Hyperboloid,0.2873210881267507,0.751476589202865,23.822469998194194,0.9486027777777779,-2.534510442007143,0.4048573730045732
PF,money,C,Hyperboloid,0.3021592821242961,0.9032301896605686,24.78545708850091,0.9396367056856186,-5.430149660240938,1.6418999533572398
JSL,music,F,Hyperboloid,0.43727410183060783,0.41634612325007025,34.63895905047781,0.8723753906249999,-2.0741237922304254,0.9940592322289349
DN,music,C,Hyperboloid,,0.9964789642095916,1.7015841847960442,,-6.448194104839747,0.15093217730148137
KM,music,F,Hyperboloid,0.3604598712541863,0.7307214698244338,28.878225186169022,0.9146499613003095,-3.900243036774406,1.2862832993242685
JLN,food,F,Hyperboloid,0.34776808367329604,0.21259143032567734,27.384929777057422,0.9187386363636365,-1.837863043364471,1.6928173245723783
FD,money,C,Hyperboloid,0.3116546785437828,0.43546503585359453,25.752281424217394,0.9430496093749999,-2.799124188649373,1.5399068041352153
BJ,food,C,Hyperboloid,0.9264845477426982,0.22155573298787692,88.44867685334079,0.016201704545454543,-1.3563062638780516,1.226500189386888
JDA,money,F,Hyperboloid,0.510235034379897,0.3426367536520407,39.38753115830737,0.8273854166666665,-1.786794365209506,1.0473221990553374
YVH,money,C,Hyperboloid,0.4464718968607039,0.9690610084195511,35.75171702076763,0.8426664094650206,-5.453665908125097,0.5125815875819076
JD,music,C,Hyperboloid,0.31924292323045006,0.6370458937050801,27.234899943747937,0.9468158730158731,-2.19415741712699,0.5216594189935267
BF,money,F,Hyperboloid,0.31170283001793186,0.9535082226169275,26.95118644895984,0.9345795454545454,-4.933546588772541,0.47500583789848894
AB,money,F,Hyperboloid,0.3282863286427926,0.9898704041211503,26.609366551729185,0.78364453125,-6.1435108262272315,0.32333909956661516
BD,food,F,Hyperboloid,0.4270396379062092,0.24271989218930773,32.99751622803061,0.8829448412698416,-1.8570503332488186,1.5284541906988787
SE,food,F,Hyperboloid,0.37411493801609985,0.03106168695816269,31.376025603282237,0.8387820197044337,0.6511406786895894,1.4810061818273066
BF,money,C,Hyperboloid,0.25046034621992647,0.9580803405029344,20.837641933627594,0.9570283653846152,-5.369323434006782,0.6453634923284554
BF,music,C,Hyperboloid,0.33263830794465443,0.8065116137182684,27.07258119805043,0.9335911371237458,-2.903664870596074,0.39170285151698114
CC,music,F,Hyperboloid,0.3146453015651418,0.353558777444698,25.382759853949835,0.9470119969040247,-1.9251756233330808,1.100819424558067
DG,money,F,Hyperboloid,0.40731562538690935,0.6046544908044702,34.03378265038491,0.8988498046875,-1.5906526823944682,0.41048033089250685
ER,music,C,Hyperboloid,0.2671436173995434,0.976050952835433,22.402269202553363,0.9374378078817737,-5.343420125472068,0.3552935437145813
LD,music,C,Hyperboloid,0.3718787749397197,0.9307404788746907,29.868417735202303,0.9038033854166665,-5.496727784924741,1.2282475155470616
CV,music,C,Hyperboloid,0.48301231886047624,0.8894521147298757,38.9117094414634,0.8464550585284281,-4.079390056304443,0.5437604427908802
BJ,money,F,Hyperboloid,0.38810439798630975,0.8146387242090494,30.502224388826466,0.9084476562499999,-4.4942085614133624,1.3980836984923013
MK,music,C,Hyperboloid,0.3846935821569925,0.8656028059046241,32.88025245046426,0.9228607859531773,-4.2981081831610375,0.8163970144172812
LS,food,C,Hyperboloid,0.3687055414915462,0.848663621311147,28.898419862739303,0.9106895292207793,-4.7874578808679145,1.4559673776594269
RR,money,C,Hyperboloid,0.5409574919972513,0.5895245180151353,42.42968797890791,0.8329942129629629,-2.5094508057198732,0.7598401242572455
AD,food,C,Hyperboloid,0.4514949622146456,0.6469836221823873,34.80377963004377,0.863875,-3.7510168313532395,1.6043765534235264
AH,music,C,Hyperboloid,0.41406828732457857,0.6214025765544422,33.58961269976529,0.9021220703124999,-3.6963252753407687,1.6856200624265276
AF,food,C,Hyperboloid,0.3712841749100495,0.13156918339243098,29.316165784432055,0.9111479933110369,-0.9652674065150343,1.452509627958836
AK,music,F,Hyperboloid,0.4545829162248713,0.650935216607041,35.721045477560395,0.8593351562500001,-3.249657983807302,1.0487585605874814
JL,food,F,Hyperboloid,0.5177017802026984,0.19418938845071881,41.899581978462194,0.7849739583333334,-1.038369278108298,1.1456798957698193
GA,money,C,Hyperboloid,0.43841581773263816,0.7835161544793128,34.52637688779202,0.8707065217391307,-3.341162317123858,0.6228244571881555
FD,music,F,Hyperboloid,0.4205061941694669,0.22361112631626923,33.57604272144456,0.8783409090909091,-1.3553412241292517,1.2165794191031387
ER,food,F,Hyperboloid,0.5618947300930144,0.6238473025483922,43.450314755836196,0.830567261904762,-3.137840231121999,1.0634760042680542
ZZ,money,C,Hyperboloid,0.36829446984729003,0.27386716597154237,30.208503739827265,0.9253095238095239,-1.8847973751873435,1.3929045443301984
JD,food,C,Hyperboloid,0.32688053489011437,0.44076159265906323,26.62243578738872,0.9419907407407409,-1.9432676751045082,0.850093083414106
AB,music,C,Hyperboloid,0.4493690759115603,0.9201987599426757,37.18502236517998,0.862630909090909,-3.9708420438301273,0.3494847512665266
JLN,music,C,Hyperboloid,0.4160807514331095,0.42449470119111055,32.511463600809435,0.8919818672839507,-2.9546622187768663,1.792018279743423
GW,food,F,Hyperboloid,0.4486206094805927,0.3588240201778766,34.69896336986114,0.856893650793651,-1.9621129713266792,1.1078592014425777
BD,money,C,Hyperboloid,0.3940844610199298,0.8681488645772846,35.09796300517706,0.9078020334928231,-4.995073028497333,1.5178501406771425
DD,money,F,Hyperboloid,0.21286487635335943,0.6912425707569696,19.206335957027793,0.9651793831168829,-1.9381442927186134,0.36189837554719606
AB,money,C,Hyperboloid,0.2846371943737969,0.9843481191590308,23.89402367806008,0.9368702566964285,-5.343296229949288,0.23088227866182437
AF,money,C,Hyperboloid,0.4576220753432314,0.4319841404342869,36.067420947309216,0.8705421875,-2.563781874058853,1.3135845254593534
CF,music,C,Hyperboloid,0.3061511017992038,0.4337179797118359,24.453563342257706,0.9414945987654318,-3.132979443891598,1.9976168362126334
CF,food,C,Hyperboloid,0.4067264956156452,0.31081086446321554,33.11201231868796,0.9058662109375,-1.7131597126254017,1.1093703815143976
MK,food,F,Hyperboloid,0.47873583331942937,0.326057106130692,38.68045584547085,0.8622781746031749,-1.8211774880738176,1.1269980922013787
NG,music,C,Hyperboloid,0.38599781714007086,0.580515021732708,31.01838497887304,0.9089574218750001,-2.911549514224201,1.0441888918272233
ER,food,C,Hyperboloid,,0.9942126396561628,1.6829241289878756,,-6.250610301389493,0.20459225510093063
JL,music,F,Hyperboloid,0.39314981241363145,0.9252238411167888,31.57001975250338,0.8986119791666665,-5.274428836368653,1.075830230776075
JB,food,C,Hyperboloid,0.35770296026027193,0.9683316494685447,28.706877331535125,0.9231978365384614,-5.068756462441449,0.363747442027403
AH,food,C,Hyperboloid,0.34768417670885965,0.6014580909940292,27.613621385173822,0.9286300154320989,-3.5107542526258086,1.552173178420638
DCRD,music,F,Hyperboloid,0.27364752503146794,0.9289744028079132,22.380622654978005,0.9602111204013379,-3.924257224809509,0.29701704618023755
ER,music,F,Hyperboloid,0.3569747166554115,0.4849512039189848,27.962747991870792,0.9243086419753089,-3.201649611846311,1.7891890779128499
AD,money,F,Hyperboloid,0.4356745096030896,0.49506704093199067,34.68141739031511,0.8880983796296297,-2.243589088951995,0.8675356328436054
SP,money,F,Hyperboloid,0.42078761271253384,0.1512922111690323,32.68800623466739,0.8804281684027777,-1.2696193316986377,1.562038438467245
GA,money,F,Hyperboloid,0.33741539944305704,0.8815154677690314,27.74847576842912,0.9325946906354514,-5.009583335729884,1.368946951622202
YVH,money,F,Hyperboloid,,0.0010291299626312381,2.1128864425586538,,4.8401535846712065,2.2107129780790054
RV,music,C,Hyperboloid,0.33580224058326635,0.27124425346697634,26.876870976321953,0.9320269531249998,-1.4442636427739162,1.0821095145524595
CL,money,F,Hyperboloid,0.39926671729539265,0.609167463233276,32.9644443895445,0.8999876984126985,-2.708020926035315,0.8148169621562438
SG,money,C,Hyperboloid,0.5585829879128088,0.429371340553506,47.01585902078909,0.8019607198142416,-2.044296313223184,0.9371489477873326
BJ,food,F,Hyperboloid,0.9107011577633595,0.2673429234548074,67.48533200506834,0.023120941558441556,-1.5966707211357074,1.196434117016493
SG,money,F,Hyperboloid,0.35421595045363063,0.12000805479305118,27.849366161716908,0.9268551136363636,-1.1899201521655158,1.753439987690344
RD,food,F,Hyperboloid,0.5708292185520338,0.07118857311971924,44.46811304874613,0.7535350000000001,0.0540356738363958,1.2715096791729439
AT,music,C,Hyperboloid,0.3812368187729478,0.7045370351529173,30.485746028185567,0.9077682539682541,-4.011044912837844,1.5903434503283003
AB,food,C,Hyperboloid,0.42662914371100225,0.957084022000448,34.21829852380168,0.8670586363636364,-5.543496922942897,0.781602693302756
LG,money,C,Hyperboloid,0.3430121619263913,0.5463851577581615,28.37290843553481,0.9329883900928794,-3.1388690900119456,1.393117502457011
